CustomerID,StoreNumber,CustomerSegment,Responder,FirstName,LastName,Address,City,State,Zip,Lat,Lon,StoreId,Direction,DriveTime,DriveDistanceMiles,RowCount
3183,106," Home Office",No,LEIGH,FALL,3625 SHOSHONE ST,DENVER,CO,80211,39.7671415923252,-105.009773280138,106,SW,18.69,9.86,
3196,106," Home Office",Yes,FRANCES,GANDER,1035 S AMMONS CIR,DENVER,CO,80226,39.6980958981004,-105.08733495433,106,NE,6.77,1.83,
3205,106," Consumer",No,JOANNA,SZYNAKIEWICZ,12628 W VIRGINIA AVE,DENVER,CO,80228,39.7070463822222,-105.140798168631,106,E,12.11,4.73,
3206,106," Consumer",Yes,NETTIE,GARCIA,1309 S JAY ST,DENVER,CO,80232,39.6937318201479,-105.064806566954,106,SW,6.72,1.02,
3221,106," Corporate",No,MICHELLE,BRABEEN,2510 JELLISON ST,DENVER,CO,80215,39.7535357142857,-105.107371628292,106,SE,11.36,5.26,
3226,106," Small Business",No,RITA,VERALDO,1975 OAK ST,DENVER,CO,80215,39.7469935453471,-105.119058295153,106,SE,10.84,5.08,
3230,106," Small Business",No,MARGUERITE,ZAMBRANO,3074 W AMHERST AVE,DENVER,CO,80236,39.6649028674084,-105.026673270845,106,NW,16.19,5.79,
3245,106," Small Business",No,SUZANNE,KIEHL,3697 S DEPEW ST,DENVER,CO,80235,39.6496726561609,-105.058015141603,106,N,18.31,6.07,
3250,106," Small Business",Yes,KATHLEEN,PLACCHI,806 S VANCE ST,DENVER,CO,80226,39.7036374208225,-105.079545353614,106,N,4.5,1,
3254,106," Home Office",Yes,AMBER,BRENZIKOFER,838 S VANCE ST,DENVER,CO,80226,39.7029927272727,-105.079561759009,106,N,4.99,1.17,
3264,106," Corporate",No,NOELLE,WILSON,1099 SYRACUSE CT,DENVER,CO,80230,39.73289,-104.897948318273,106,W,32.59,17.53,
3270,106," Corporate",No,JANAE,NUNIZ,5775 W DARTMOUTH AVE,DENVER,CO,80227,39.6559071325916,-105.057423736733,106,N,14.27,5.29,
3273,106," Small Business",No,MARGARET,BALLARD,1435 S XAVIER ST,DENVER,CO,80219,39.690789750989,-105.04996018369,106,NW,10,3.02,
3290,106," Corporate",No,MARTHA,MESA,1263 S FLOWER CIR,DENVER,CO,80232,39.6941705225224,-105.09995573011,106,NE,8.27,2.57,
3294,106," Corporate",Yes,JENNIFER,SEIB,525 KENDALL CT,DENVER,CO,80226,39.7240864495839,-105.067155563976,106,SW,7.09,1.74,
3308,106," Small Business",No,LETICIA,ALVAREZ,223 S INGALLS ST,DENVER,CO,80226,39.712733640478,-105.063989656564,106,SW,5.58,1.41,
3313,106," Small Business",No,LORA,MUSSER,920 INDEPENDENCE ST,DENVER,CO,80215,39.73182,-105.104821684495,106,SE,9.06,3.95,
3328,106," Small Business",No,PAULINE,SERRA,1662 S DEFRAME ST,DENVER,CO,80228,39.6838429520035,-105.156322457187,106,NE,14.84,6.16,
3341,106," Consumer",No,WILMA,LAMBERT,5842 MONACO ST,COMMERCE CITY,CO,80022,39.8027459459459,-104.912701500704,106,SW,26.27,15.1,
3372,106," Home Office",No,JOANNE,KOCH,1975 GRANT ST,DENVER,CO,80203,39.747231047128,-104.983755901722,106,SW,21.28,8.5,
3379,106," Corporate",No,BRITANY,MONTAGUE,8129 W WOODARD DR,DENVER,CO,80227,39.6764716670188,-105.087844163322,106,N,10.39,3.22,
3389,106," Corporate",No,WANDA,CARR,3345 S AMMONS ST,DENVER,CO,80227,39.6564369673855,-105.08542595048,106,N,11.2,4.42,
3393,106," Consumer",No,PAMELA,HOWIE,8924 W MEXICO AVE,DENVER,CO,80232,39.6856584305607,-105.096890346576,106,NE,10.29,3.28,
3396,106," Corporate",No,ANDREA,HALDER,12568 W PRENTICE DR,LITTLETON,CO,80127,39.6193528674084,-105.138898010146,106,NE,26.39,10.57,
3400,106," Small Business",No,SYRIL,SAUNDERS,1826 S LINDEN WAY,DENVER,CO,80224,39.6833072261112,-104.914679166892,106,W,21.54,11.93,
17,107," Small Business",No,CYNTHIA,LOUY,195 JADE ST,BROOMFIELD,CO,80020,39.9180434365499,-105.082784784243,107,S,28.25,11.99,
23,107," Corporate",Yes,LUCINDA,MAIA,4896 HARLAN ST,DENVER,CO,80212,39.7856068421053,-105.062461545177,107,S,5,0.95,
50,107," Corporate",No,LORETTA,DAVIS,4325 EVERETT ST,WHEAT RIDGE,CO,80033,39.7759107945907,-105.095546073517,107,E,7.79,2.11,
72,107," Small Business",No,NORMA,WARREN,4544 WYANDOT ST,DENVER,CO,80211,39.7788680333782,-105.014062402079,107,W,10.72,3.51,
76,107," Small Business",No,LORI,COLCHASURE,8645 GRANDVIEW AVE,ARVADA,CO,80002,39.7984881450728,-105.094007021158,107,SE,11.85,5.16,
93,107," Corporate",No,PAMELA,RICE,1671 XANTHIA ST,DENVER,CO,80220,39.74327,-104.887168345131,107,W,26.61,12.56,
106,107," Consumer",No,JULIE,SMITH,2226 GLENCOE ST,DENVER,CO,80207,39.7504035625482,-104.92561074434,107,W,21.49,9.99,
119,107," Corporate",No,SUSAN,OGRADY,2670 S IRVING ST,DENVER,CO,80219,39.6687178800655,-105.02968428501,107,N,27.94,9.07,
147,107," Small Business",No,SHAWNA,PENNY,8850 W 50TH AVE,ARVADA,CO,80002,39.7873889722561,-105.095593303105,107,E,10.54,4.3,
161,107," Small Business",No,KATHLEEN,RICE,585 DUDLEY ST,DENVER,CO,80226,39.7251093323861,-105.094368298149,107,NE,16.31,6.21,
175,107," Corporate",No,TONI,MARES,1285 S WOLFF ST,DENVER,CO,80219,39.6934193290556,-105.048596784977,107,N,22.3,6.62,
233,107," Small Business",No,KALEUM,SAYASAVANH,5841 PIERCE ST,ARVADA,CO,80003,39.8030166666667,-105.072778499998,107,S,9.08,2.65,
250,107," Corporate",No,JANET,SCHAPER,2880 PERRY ST,DENVER,CO,80212,39.7583380388192,-105.039140709548,107,NW,9.79,2.57,
254,107," Home Office",No,RHONDA,BROWN,4100 ALBION ST,DENVER,CO,80216,39.7743193023591,-104.938081574445,107,W,14.23,7.85,
260,107," Corporate",No,ANNA,PADILLA-GROVES,7906 W 90TH AVE,BROOMFIELD,CO,80021,39.8596129792279,-105.086507179451,107,S,18.83,7.32,
271,107," Small Business",No,SARAH,MADRID,8300 W MISSISSIPPI AVE,DENVER,CO,80226,39.6964228674084,-105.08956,107,N,18.98,7.21,
276,107," Corporate",No,KRISTI,LAUER,8903 COLORADO BLVD,DENVER,CO,80229,39.8591772578965,-104.940488610275,107,SW,18.13,12.46,
286,107," Small Business",No,LENA,MURRAY,3731 RALEIGH ST,DENVER,CO,80212,39.7681579132963,-105.041844521722,107,NW,6.7,1.62,
298,107," Corporate",No,JANE,LARRANCE,5712 IRIS ST,ARVADA,CO,80002,39.8002144592007,-105.105741297216,107,SE,11.12,4.68,
300,107," Corporate",No,JENNA,FENNEY,10201 RIVERDALE RD,DENVER,CO,80229,39.8816169673855,-104.930516363123,107,SW,20.97,13.4,
327,107," Consumer",No,T,WELLS,8155 E FAIRMOUNT DR,DENVER,CO,80230,39.7123797702926,-104.892602187783,107,NW,30.99,14.41,
330,107," Home Office",No,MARTHA,DAVIDSON,1801 S PENNSYLVANIA ST,DENVER,CO,80210,39.6840007452748,-104.981788189326,107,NW,23.57,12.7,
340,107," Corporate",No,MICHELE,ROUTZON,2195 SIMMS PL,DENVER,CO,80215,39.7499314005545,-105.128532992735,107,NE,17.66,7.92,
364,107," Small Business",No,SHEILA,MCDANIEL,6451 W 74TH AVE,ARVADA,CO,80003,39.8306647475564,-105.06864248246,107,S,17.12,5.06,
382,107," Corporate",No,LISA,WALLS,11317 DEPEW WAY,BROOMFIELD,CO,80020,39.9015828674084,-105.056451368456,107,S,27.59,9.81,
388,107," Corporate",Yes,LUCIE,KIWIMAGI,4001 BENTON ST,DENVER,CO,80212,39.7710330326145,-105.055616159897,107,NW,4.74,0.6,
391,107," Corporate",No,JENNIE,GUIMONT,5287 E 97TH PL,DENVER,CO,80229,39.8736576018111,-104.925894678213,107,SW,26.78,14.26,
401,107," Small Business",No,JACQUELYN,MAHER,4440 PERRY ST,DENVER,CO,80212,39.7773985173162,-105.039088377052,107,W,6.69,1.29,
418,107," Small Business",Yes,GINNY,DENOVELLIS,5805 CLEAR CREEK DR,DENVER,CO,80212,39.7896187568547,-105.060153170799,107,S,6.51,1.97,
423,107," Small Business",No,MARLYNN,ROCHA-VASQUEZ,3230 WILLIAMS ST,DENVER,CO,80205,39.7623824501491,-104.965762472249,107,W,17.02,7.72,
427,107," Corporate",No,KAREN,KING,1500 W THORNTON PKWY,DENVER,CO,80260,39.8633823404013,-105.004523576921,107,SW,18.32,10.66,
439,107," Corporate",No,EILEEN,CAHILL,5350 W 52ND AVE,DENVER,CO,80212,39.7909228674084,-105.05572,107,S,5.16,1.57,
441,107," Small Business",No,CECELIA,LITHERLAND,9105 W 2ND AVE,DENVER,CO,80226,39.7200071325916,-105.098927846216,107,NE,18.67,6.48,
477,107," Small Business",No,MARY,KILBURN,4701 PERRY ST,DENVER,CO,80212,39.7820711427319,-105.039448439458,107,W,6,1.67,
493,107," Consumer",No,LESLIE,FIORINI,4938 JULIAN ST,DENVER,CO,80221,39.7863233155407,-105.030877668552,107,SW,9.87,2.53,
503,107," Small Business",No,ALMALILIA,VILLAGRANA,3100 W LONGFELLOW PL,DENVER,CO,80221,39.8154028674084,-105.026870280558,107,SW,14.1,4.9,
505,107," Corporate",No,CINDY,SUTTON,2913 S VRAIN ST,DENVER,CO,80236,39.6622393334035,-105.047315144378,107,N,26.95,8.83,
527,107," Home Office",No,LORRAINE,ERNST,8087 WOLFF ST,WESTMINSTER,CO,80031,39.8430902116594,-105.04863719376,107,S,14.14,5.34,
553,107," Home Office",Yes,AEVONNE,COONS,5406 W 17TH AVE,DENVER,CO,80214,39.7438328674084,-105.055643673469,107,W,21.44,10.5,
558,107," Home Office",No,ELLYN,CIARI,6235 W 46TH PL,WHEAT RIDGE,CO,80033,39.7812136930185,-105.065484790722,107,SE,6.05,0.83,
562,107," Home Office",No,NANCY,HARVEY,12221 W 2ND PL,DENVER,CO,80228,39.7188380926992,-105.13718219742,107,NE,19.31,12.56,
568,107," Consumer",Yes,RACHELLE,CAMARENA,3025 GRAY ST,DENVER,CO,80214,39.7605174199822,-105.061639599158,107,N,7.27,2.02,
593,107," Small Business",Yes,BLANCA,ADKINS,4244 SHERIDAN BLVD,DENVER,CO,80212,39.7744556557377,-105.053041574091,107,W,1.83,0.46,
597,107," Small Business",Yes,BRIANNE,FITE,3950 YATES ST,DENVER,CO,80212,39.7720573928696,-105.050716481083,107,NW,5.04,0.88,
608,107," Corporate",No,MIMI,GUETZ,4099 FIELD DR,WHEAT RIDGE,CO,80033,39.7723849425907,-105.096636460786,107,E,9.69,2.34,
614,107," Home Office",No,VICTORIA,GARNICA,5840 NEWPORT ST,COMMERCE CITY,CO,80022,39.8027873010079,-104.909585585047,107,W,21.95,11.14,
636,107," Corporate",No,ROBIN,PRINGLE,1401 WEWATTA ST,DENVER,CO,80202,39.7516068278913,-105.003281837607,107,NW,14.48,7.32,
649,107," Home Office",No,LISA,LABRIOLA,3424 W 25TH AVE,DENVER,CO,80211,39.7534753191696,-105.031905625897,107,NW,11.63,3.21,
654,107," Consumer",No,ERIKA,LAYTON,11378 QUIVAS WAY,DENVER,CO,80234,39.9028603280707,-105.007948843679,107,S,25.85,14.59,
670,107," Home Office",No,EUGENIA,PEREZ,2567 RAINBOW DR,DENVER,CO,80229,39.8543664530525,-104.956004816304,107,SW,18.04,11.23,
672,107," Small Business",No,LEAH,MEYER,1423 TENNYSON ST,DENVER,CO,80204,39.7388868632717,-105.044187272596,107,N,12.35,3.59,
680,107," Corporate",No,JANA,BRECO,10647 W 31ST PL,DENVER,CO,80215,39.7614886738564,-105.117159061464,107,E,14.51,4.48,
714,107," Consumer",No,BETSEY,BUCCA,2247 VERBENA ST,DENVER,CO,80238,39.7502327314476,-104.890635991755,107,W,23.17,11.68,
735,107," Consumer",No,DEBRA,POWELL,5531 MARTIN LUTHER KING BLVD,DENVER,CO,80207,39.7621422789225,-104.922860873049,107,W,17.98,9.38,
737,107," Consumer",No,H,CROSBY,7800 W 35TH AVE,WHEAT RIDGE,CO,80033,39.7655768721363,-105.083505788019,107,NE,8.75,2.25,
744,107," Corporate",No,GANELL,ISRAEL,7055 W 23RD AVE,DENVER,CO,80214,39.7506171325917,-105.074953636364,107,NE,11.33,3.64,
746,107," Corporate",No,MICHELLE,THAYER,3308 S NEWCOMBE CT,DENVER,CO,80227,39.6568022203409,-105.117369438538,107,N,29.35,21.53,
770,107," Small Business",No,CHRISTI,BEACH,6233 XAVIER ST,ARVADA,CO,80003,39.8087119300896,-105.049861661163,107,S,10.28,3.01,
777,107," Home Office",No,STEPHANIE,CARWIN,6020 GARLAND ST,ARVADA,CO,80004,39.8059434132629,-105.100977524711,107,SE,15.4,5.78,
779,107," Home Office",No,PHYLLIS,BLAN,3237 GROVE ST,DENVER,CO,80211,39.7631460121669,-105.028062346605,107,NW,9.9,2.68,
783,107," Small Business",No,LINDA,PAKSO,7340 W 23RD AVE,DENVER,CO,80214,39.7505958010893,-105.078702411517,107,NE,11.33,3.64,
819,107," Small Business",No,PRISCILLA,ARAGON,2609 INGALLS ST,DENVER,CO,80214,39.7550726086956,-105.063998375688,107,N,8.98,2.58,
820,107," Small Business",No,ANGELINA,DALE,6366 E 78TH AVE,COMMERCE CITY,CO,80022,39.8380328674084,-104.914,107,SW,20.07,10.69,
827,107," Home Office",No,PAM,GOMEZ,2415 TELLER ST,DENVER,CO,80214,39.7512719230769,-105.076868365846,107,NE,9.33,2.73,
840,107," Corporate",No,MARIA,BECERRA,103 GARLAND DR,DENVER,CO,80233,39.8891955325965,-104.985188712489,107,SW,20.75,11.53,
844,107," Corporate",No,DORENE,LYONS,2349 LAFAYETTE ST,DENVER,CO,80205,39.7513320408163,-104.971058366001,107,W,20.48,8.74,
848,107," Corporate",No,LINDSAY,EDSELL,2736 WOLFF ST,DENVER,CO,80212,39.7565181632653,-105.048241620569,107,NW,7.71,2.05,
855,107," Corporate",No,LYNDA,BERGONDO,7068 BEACON WAY,WESTMINSTER,CO,80030,39.8245434323418,-105.017795555854,107,SW,14.38,5.59,
873,107," Small Business",No,DENELL,PORTUGAL,3191 KASSLER PL,WESTMINSTER,CO,80031,39.8690414497918,-105.026949662513,107,S,21.78,8.32,
878,107," Corporate",No,JEAN,SANDOVAL,7770 W 38TH AVE,WHEAT RIDGE,CO,80033,39.7692128674084,-105.0833775,107,E,6.43,1.85,
919,107," Consumer",No,JOANNE,POPOVICH,3663 S SHERIDAN BLVD,DENVER,CO,80235,39.65051,-105.053258105606,107,N,27.42,23.76,
937,107," Corporate",No,MARIA,ARROYO,1645 S TEJON ST,DENVER,CO,80223,39.6865102811886,-105.011243859672,107,N,24.23,12.68,
939,107," Home Office",No,JUDITH,REGENSTEINER,11142 W 27TH PL,DENVER,CO,80215,39.7567397906677,-105.123127720077,107,E,15.26,7.82,
959,107," Corporate",No,ANTONIA,JAQUEZ,78 S WINONA CT,DENVER,CO,80219,39.7153096517365,-105.046677208336,107,N,17.8,4.96,
968,107," Home Office",No,SHAREN,WESTERVELT,3600 S BANNOCK ST,ENGLEWOOD,CO,80110,39.6506689029744,-104.989861899684,107,NW,27.51,15.58,
969,107," Consumer",No,CORI,SEEGER,9957 GROVE WAY,WESTMINSTER,CO,80031,39.8771786918968,-105.027696896637,107,S,23.84,9.21,
991,107," Small Business",No,RACHEL,DONOVAN,2231 IRVING ST,DENVER,CO,80211,39.7503784896707,-105.030135296115,107,NW,11.09,3.45,
1005,107," Small Business",No,JESSICA,RINEHART,4220 W 35TH AVE,DENVER,CO,80212,39.7656228674084,-105.041864693878,107,NW,6.44,1.66,
1008,107," Home Office",No,ANDREA,BRUN,2080 FENTON ST,DENVER,CO,80214,39.7491183086475,-105.060049805718,107,N,10.53,2.94,
1014,107," Home Office",No,SHIRLEY,KRYWONIS,370 EUDORA ST,DENVER,CO,80220,39.7225522070944,-104.930309208214,107,NW,26.96,11.57,
1033,107," Corporate",Yes,ANN,BALLIETT,7145 W 48TH AVE,WHEAT RIDGE,CO,80033,39.783974425638,-105.075804648322,107,SE,6.88,1.53,
1066,107," Corporate",No,LARIE,MARRIOTT,8321 SOLANA DR,DENVER,CO,80229,39.8473034693248,-104.974122156637,107,SW,17.61,9.1,
1074,107," Home Office",Yes,MARY,HETHERINGTON,2521 PERRY ST,DENVER,CO,80212,39.7541197959184,-105.03949837322,107,NW,8.47,2.68,
1083,107," Corporate",No,KATHRINE,WEISSNER,2691 S KING ST,DENVER,CO,80219,39.6679154476686,-105.033045689809,107,N,29.77,9.28,
1085,107," Home Office",No,ALBERTA,GRAVES,7663 SAULSBURY ST,ARVADA,CO,80003,39.8361789684415,-105.075708193696,107,S,16.59,5.79,
1116,107," Home Office",Yes,STEFANIE,EDEN,5441 W 48TH AVE,DENVER,CO,80212,39.78394120904,-105.05604783607,107,S,3.97,1.1,
1124,107," Small Business",No,BRITTANY,COX,10872 W 76TH DR,ARVADA,CO,80005,39.8342636784967,-105.120253787993,107,SE,19.23,7.15,
1129,107," Home Office",Yes,GINNI,FILLENBERG,13080 W MONTANA DR,DENVER,CO,80228,39.6849552334637,-105.145802693654,107,NE,23.8,15.64,
1172,107," Consumer",No,NINA,NELAN,2211 E 11TH AVE,DENVER,CO,80206,39.7335881483169,-104.960898004282,107,NW,24.38,9.33,
1174,107," Home Office",No,JACQUELINE,VENNEBERG,10542 KING ST,WESTMINSTER,CO,80031,39.8881830377191,-105.032656339245,107,S,24.11,9.93,
1182,107," Home Office",Yes,GUADALUPE,NEVAREZ,5280 W 24TH AVE,DENVER,CO,80214,39.7511028674084,-105.054182727273,107,N,9.85,2.54,
1186,107," Consumer",No,MARY,CUSIMANO,10355 W 72ND AVE,ARVADA,CO,80005,39.8272471325916,-105.114012857143,107,SE,15.07,7.15,
1189,107," Consumer",No,LAURA,GIVENS,1273 ROSEMARY ST,DENVER,CO,80220,39.7368487657518,-104.900145672217,107,W,26.97,12.36,
1201,107," Small Business",No,DEIRDRE,ODWYER,3295 BLAKE ST,DENVER,CO,80205,39.7665004324809,-104.978788265618,107,W,14.92,6.33,
1204,107," Consumer",No,JALAYNE,KUBASTA,3595 MOORE ST,WHEAT RIDGE,CO,80033,39.7673446857855,-105.115593297334,107,E,12.39,3.74,
1215,107," Small Business",No,AUL,PEDAJAS,3046 HARLAN ST,DENVER,CO,80214,39.7607185489465,-105.062378005552,107,N,7.51,2.09,
1216,107," Small Business",No,BONNIE,LOUDENBACK,5050 QUITMAN ST,DENVER,CO,80212,39.7883534693878,-105.040221538053,107,SW,9.04,2.01,
1220,107," Small Business",No,VANESSA,INGALLS,7736 ROGERS ST,ARVADA,CO,80007,39.8370591111692,-105.1863275412,107,SE,23.38,12.65,
1221,107," Small Business",Yes,HEATHER,JOSTEN,4215 PIERCE ST,WHEAT RIDGE,CO,80033,39.7743792156106,-105.072267724396,107,E,3.71,1.04,
1224,107," Small Business",No,MADONNA,WYMAN,3350 W 31ST AVE,DENVER,CO,80211,39.7610779706495,-105.031120134155,107,NW,11.96,2.72,
1231,107," Small Business",Yes,STEPHENIE,JARRETT,3730 ZENOBIA ST,DENVER,CO,80212,39.7680902585722,-105.051908532118,107,NW,5.02,1.07,
1241,107," Corporate",Yes,JENNIFER,STOLDT,4101 YATES ST,DENVER,CO,80212,39.7738650846808,-105.051063371266,107,NW,4.69,0.75,
1250,107," Corporate",Yes,LYNN,PACHECO,4830 STUART ST,DENVER,CO,80212,39.7844049306837,-105.042568489983,107,SW,7.71,1.65,
1261,107," Home Office",No,STEPHANIE,WELTE,12880 W 86TH AVE,ARVADA,CO,80005,39.8535228674084,-105.143912901518,107,SE,22.67,10.47,
1271,107," Corporate",No,DEBRA,HUGHES,6630 W 31ST AVE,DENVER,CO,80214,39.7608228674084,-105.069578282977,107,E,10.58,6.48,
1283,107," Small Business",No,LISA,ROEDEL,10895 W 39TH AVE,WHEAT RIDGE,CO,80033,39.7710576252901,-105.119779768382,107,E,13.67,4.01,
1287,107," Corporate",No,FRANCES,JOYCE,2532 NEWCOMBE ST,DENVER,CO,80215,39.7534011239999,-105.117446634633,107,NE,14.93,4.96,
1292,107," Small Business",No,SUSAN,MUNIZ,3435 W 45TH AVE,DENVER,CO,80211,39.7780875154046,-105.032007793676,107,W,8.15,1.64,
1311,107," Corporate",No,JANE,WEBB,6770 W 29TH AVE,DENVER,CO,80214,39.7583228674084,-105.071616451613,107,NE,7.93,2.06,
1318,107," Home Office",No,MICHELE,MCWILLIAMS,8225 FAIRMOUNT DR,DENVER,CO,80247,39.7104288534886,-104.892655926729,107,NW,31.27,14.45,
1411,107," Corporate",Yes,LAURA,RANKIN,3535 BENTON ST,DENVER,CO,80212,39.7660621106381,-105.055741529654,107,N,6.18,1.23,
1424,107," Home Office",No,MARGARET,BAUMANN,3005 VANCE ST,WHEAT RIDGE,CO,80033,39.760306969697,-105.079698389245,107,NE,8.32,2.76,
1427,107," Home Office",Yes,MARIA,ORTIZ,1663 FENTON ST,DENVER,CO,80214,39.7433116155312,-105.060408345239,107,N,10.14,2.93,
1434,107," Corporate",Yes,BARBARA,STEWART,4448 HOOKER ST,DENVER,CO,80211,39.7775896714187,-105.028156640444,107,W,8.28,1.81,
1445,107," Small Business",Yes,RUBY,PEDIGO,3530 STUART ST,DENVER,CO,80212,39.7660328247239,-105.042599427626,107,NW,7.27,1.66,
1462,107," Home Office",No,HARRIETTE,BLACK,5350 W 52ND AVE,DENVER,CO,80212,39.7909228674084,-105.05572,107,S,5.16,1.57,
1480,107," Consumer",No,BENNER,CHESNUTT,11371 OTIS ST,BROOMFIELD,CO,80020,39.9029659775669,-105.071225424521,107,S,27.46,10.05,
1517,107," Consumer",No,CHEREE,ROMERO,7762 SHOSHONE ST,DENVER,CO,80221,39.836974823682,-105.0095884788,107,SW,18.98,6.95,
1518,107," Consumer",No,KORI,WYCKOFF,8660 W 32ND PL,WHEAT RIDGE,CO,80033,39.7627586841503,-105.093409165172,107,NE,9.41,2.9,
1538,107," Consumer",Yes,ROSALIND,CALLAHAN,5350 W 52ND AVE,DENVER,CO,80212,39.7909228674084,-105.05572,107,S,5.16,1.57,
1540,107," Corporate",No,TERRI,DESANDRE,730 ONEIDA ST,DENVER,CO,80220,39.727518652334,-104.907967059059,107,NW,27.7,12.93,
1562,107," Corporate",No,JOAN,MILLS,6862 KIPLING ST,ARVADA,CO,80004,39.821124743835,-105.109878412192,107,SE,15.68,6.43,
1563,107," Corporate",No,MICHELLE,KENRICK,1249 STEELE ST,DENVER,CO,80206,39.7359375260585,-104.94964322076,107,NW,23.14,10.63,
1580,107," Corporate",No,SASHA,BREGER,2790 W 41ST AVE,DENVER,CO,80211,39.7727884618172,-105.022707580263,107,W,9.13,3.36,
1590,107," Corporate",No,SHAROL,RUTHERFORD,3191 S HIGH ST,ENGLEWOOD,CO,80113,39.6587061814537,-104.965492519941,107,NW,28.7,15.19,
1603,107," Small Business",No,L,PERKINS,7971 CHASE CIR,ARVADA,CO,80003,39.8402771325916,-105.0576,107,S,15.56,5.46,
1610,107," Consumer",Yes,MARIANN,IMMORDINO,1822 INDEPENDENCE ST,DENVER,CO,80215,39.7449845730547,-105.10468937581,107,NE,16.1,4.88,
1619,107," Consumer",No,DORA,CAMPOS,368 E 88TH AVE,DENVER,CO,80229,39.8561528674084,-104.982675,107,SW,17.39,9.08,
1628,107," Home Office",No,CLAUDIA,WHITTEN,827 PARK AVE W,DENVER,CO,80205,39.7526768631706,-104.984705418368,107,NW,17.77,6.69,
1633,107," Home Office",No,JUDITH,MEISNER,718 ELM CIR,GOLDEN,CO,80401,39.757062074084,-105.22920161916,107,E,16.32,10.43,
1634,107," Home Office",No,CAROL,KNUDSEN,1020 15TH ST,DENVER,CO,80202,39.7463237921249,-104.996300096997,107,NW,19.73,7.94,
1662,107," Home Office",No,KATHRYN,LIND,4466 W 27TH AVE,DENVER,CO,80212,39.7559461359755,-105.045005300449,107,NW,8.26,2.53,
1667,107," Consumer",No,JENNA,KINSEY,2423 S DAHLIA LN,DENVER,CO,80222,39.6721079983652,-104.933628161277,107,NW,27.3,15.38,
1670,107," Small Business",No,JULIE,WINDHOLZ-BROWN,16049 W 50TH AVE,GOLDEN,CO,80403,39.7871418574907,-105.179605082165,107,E,12.87,8.21,
1673,107," Small Business",No,NICOLE,MANNING,550 E 19TH AVE,DENVER,CO,80203,39.7460429230561,-104.98045487976,107,NW,22.31,7.24,
1684,107," Consumer",No,SHAY,TANDE,1116 12TH ST,GOLDEN,CO,80401,39.753645072774,-105.224776675263,107,E,17.67,10.59,
1690,107," Corporate",No,PETRA,VALDEZ,2790 W ELLSWORTH AVE,DENVER,CO,80219,39.7165020522623,-105.022574005034,107,NW,18.76,6.14,
1699,107," Small Business",No,FLORENCE,ALLOWAY,2990 S LIPAN ST,ENGLEWOOD,CO,80110,39.6621090250612,-104.99932013998,107,N,23.24,13.65,
1709,107," Consumer",No,YADIRA,RODRIGUEZ,9311 NAGEL DR,DENVER,CO,80229,39.8652975580473,-104.970103312306,107,SW,22.11,10.78,
1715,107," Corporate",Yes,PAULA,MARTINEZ,3605 EATON ST,DENVER,CO,80212,39.7667742945076,-105.059203684842,107,N,4.98,1.31,
1718,107," Consumer",No,LAVONNE,BRITTON,4006 AMES ST,DENVER,CO,80212,39.7713049231909,-105.054241582258,107,NW,4.67,0.84,
1738,107," Corporate",Yes,EDWENA,WADTANANUSSORN,6085 W 47TH AVE,WHEAT RIDGE,CO,80033,39.782158937638,-105.063499298236,107,SE,4.36,0.99,
1751,107," Home Office",No,DORIS,MOON,4840 E ATLANTIC PL,DENVER,CO,80222,39.6811042104728,-104.931242082593,107,NW,26.99,15.24,
1757,107," Consumer",No,MARCIA,KLASSEN,10760 W 63RD AVE,ARVADA,CO,80004,39.81086600012,-105.119362701145,107,SE,13.37,6.05,
1775,107," Consumer",No,LINDA,MARSH,6500 E 88TH AVE,HENDERSON,CO,80640,39.8564873448813,-104.910789889785,107,SW,14.31,10.73,
1804,107," Corporate",No,BRENDA,KONAKIS,2640 KENDALL ST,DENVER,CO,80214,39.7551601657645,-105.065888044857,107,N,9.6,2.75,
1814,107," Home Office",Yes,JOANNA,LONG,3220 OTIS ST,WHEAT RIDGE,CO,80033,39.7624868382345,-105.070695697875,107,NE,8.08,1.78,
1853,107," Home Office",No,DIXIE,RUSSOM,6437 W 75TH DR,ARVADA,CO,80003,39.8338071325916,-105.068379653845,107,S,15.47,5.35,
1858,107," Corporate",No,DEBRA,HARDING,7726 HOYT CIR,ARVADA,CO,80005,39.8368701912969,-105.104346197583,107,SE,19.63,7.24,
1860,107," Home Office",No,RUTH,WOOD,5641 W 76TH AVE,ARVADA,CO,80003,39.8352761547134,-105.058008317267,107,S,12.79,4.78,
1865,107," Corporate",No,LISA,HASCALL,8763 CARR LOOP,ARVADA,CO,80005,39.8556154050627,-105.09240215369,107,S,20.94,7.73,
1875,107," Consumer",No,TERRI,TOMLIN,237 QUAY ST,DENVER,CO,80226,39.7208173472836,-105.073483954256,107,N,20.21,6.1,
1885,107," Home Office",Yes,JEANNINE,KWOLEK,7090 W 26TH AVE,DENVER,CO,80214,39.7547228674084,-105.07538,107,NE,8.72,2.53,
1886,107," Home Office",No,RUTH,SANCHEZ,1260 SHERMAN ST,DENVER,CO,80203,39.7362557142857,-104.98465167302,107,NW,23.41,9.68,
1889,107," Home Office",No,PAULINE,PONCE,4422 QUIVAS ST,DENVER,CO,80211,39.7767957292226,-105.007829102337,107,W,10.37,4.1,
